Sample,Enterococcus_faecalis,Anaerococcus_vaginalis,Varibaculum_cambriense,Finegoldia_magna,Bifidobacterium_breve,Escherichia_coli,Streptococcus_thermophilus,Citrobacter_freundii,Clostridium_neonatale,Streptococcus_gordonii,Clostridium_paraputrificum,Staphylococcus_aureus,Veillonella_parvula,Anaerococcus_hydrogenalis,Morganella_morganii,Pseudomonas_aeruginosa_group,Clostridium_perfringens,Clostridioides_difficile,Clostridium_innocuum,Proteus_mirabilis,Clostridium_sp_7_2_43FAA,Clostridium_butyricum,Klebsiella_oxytoca,Klebsiella_aerogenes,Klebsiella_pneumoniae,Klebsiella_michiganensis,Achromobacter_xylosoxidans,Achromobacter_insuavis,Enterobacter_cloacae_complex,Streptococcus_salivarius,Klebsiella_variicola,Klebsiella_quasipneumoniae,Dermabacter_hominis,Staphylococcus_epidermidis,Staphylococcus_warneri,Peptoniphilus_harei,Campylobacter_ureolyticus,Proteus_hauseri,Citrobacter_amalonaticus,Gemella_asaccharolytica,Citrobacter_youngae,Citrobacter_rodentium,Enterococcus_gallinarum,Bacteroides_caecimuris,Bacteroides_thetaiotaomicron,Akkermansia_muciniphila,Lactobacillus_johnsonii,Blautia_coccoides,Clostridium_clostridioforme,Clostridium_aldenense,Lactobacillus_murinus,Parasutterella_excrementihominis,Proteobacteria_bacterium_CAG_139,Turicimonas_muris,Veillonella_dispar,Clostridium_asparagiforme,Clostridium_lavalense,Sphingomonas_melonis,Clostridium_bolteae,Negativicoccus_succinicivorans,Actinomyces_europaeus,Corynebacterium_simulans,Staphylococcus_argenteus,Corynebacterium_striatum,Citrobacter_pasteurii,Aeriscardovia_aeriphila,Mycobacteroides_abscessus,Lachnospiraceae_bacterium_28_4,Lachnospiraceae_bacterium_A4,Acutalibacter_muris,Anaerotruncus_sp_G3_2012,Dorea_sp_5_2,Lachnospiraceae_bacterium_A2,Clostridium_sp_ASF502,Enterorhabdus_caecimuris,Clostridium_sp_ASF356,Lachnospiraceae_bacterium_M18_1,Oscillibacter_sp_1_3,Bifidobacterium_pseudolongum,Clostridium_cocleatum,Cutibacterium_acnes,Fusobacterium_nucleatum,Bifidobacterium_longum,Cutibacterium_avidum,Streptococcus_agalactiae,Serratia_marcescens,Lactobacillus_paragasseri,Actinomyces_sp_HPA0247,Leclercia_adecarboxylata,Staphylococcus_hominis,Actinomyces_radingae,Anaerococcus_prevotii,Pedobacter_nutrimenti,Delftia_acidovorans,Paenibacillus_pasadenensis,Acinetobacter_gandensis,Acinetobacter_johnsonii
42_2_1_Stool,0.8162,0,0,0,0,7.15013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.78012,0,0,0,0,0,14.00273,2.25082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_2_2_Stool,0.70317,0,0,0,0,81.98261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.99642,0,0,0,0,0,2.71456,0.60324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_3_1_ColonWash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.30257,47.69743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_3_1_Stool,1.29019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2097,0,0.2462,0,0,0,12.87669,2.37722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_3_2_Stool,0.362,0,0,0,0,78.3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.16611,0,0,0,0,0,2.71965,0.39034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_4_1_Stool,0.00718,0,0,0,0,24.08031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.88955,0,0.15446,0.22107,0,0,9.65644,1.99099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_4_2_Stool,0.25076,0,0,0,0,85.30878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.20005,0,0,0,0,0,2.52804,0.71237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_5_1_Stool,0.82259,0,0,0,0,0.80674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6783,0,0.10402,0,0,0,14.06362,2.52474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_5_2_Stool,0.06873,0,0,0,0,85.42312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5474,0,0.47033,0,0,0,1.67482,0.81559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_6_1_Stool,1.1575,0,0,0,0,2.23664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.61499,0,0.51862,0,0,0,12.18234,3.28991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_6_2_Stool,0.45284,0,0,0,0,88.82889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21903,0,0,0,0,0,1.16671,0.33252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_7_1_Stool,0.25846,0,0,0,0,7.52407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.60173,0,0.77919,0,0,0,13.22502,2.59183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01971,0,0,0
42_7_2_Stool,0.70994,0,0,0,0,75.22253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99539,0,0,0,0,0,3.38144,0.69069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_8_1_Stool,0.82431,0,0,0,0,0.67893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.23,0,0,0,0,0,15.50692,1.75983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_8_2_Stool,1.26465,0,0,0,0,80.92848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45498,0,0,0,0,0,2.96979,0.38211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_9_1_Stool,1.36124,0,0,0,0,74.0987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02519,22.19289,0,0,0,0,0,1.59646,0.72552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4A_NP_Stool,40.31905,0,0,0,0,11.04331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20501,41.74629,0,0,0,0,0,5.85925,0.82708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4A_RP_Stool,37.03386,0,0,0,0,9.97747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6846,44.06314,0,0,0,0,0,6.64363,1.59729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Adam_Stool,38.05558,0,0,0,0,22.19614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02094,32.75777,0,0,0,0,0,5.47182,1.49775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4C_NP_Stool,38.85711,0,0,0,0,10.91965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09655,43.41761,0,0,0,0,0,5.58244,1.12663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4C_RP_Stool,47.65059,0,0,0,0,9.58535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50084,35.51843,0,0,0,0,0,5.57091,1.17387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Cdam_Stool,40.45606,0,0,0,0,30.76477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.10469,0,0,0,0,0,4.6362,1.03828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4E_NP_Stool,42.08417,0,0,0,0,10.4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16651,40.44645,0,0,0,0,0,5.55808,1.26749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4E_RP_Stool,44.09233,0,0,0,0,9.56736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11353,38.84069,0,0,0,0,0,6.22463,1.16146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Edam_Stool,28.92065,0,0,0,0,25.80697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.80654,0,0,0,0,0,5.57349,0.89235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5A_NP_Stool,37.66685,0,0,0,0,9.43527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1664,44.07232,0,0,0,0,0,7.5999,1.05925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5A_RP_Stool,46.95537,0,0,0,0,7.55556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.53579,0,0,0,0,0,5.62532,1.32797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5C_NP_Stool,31.47318,0,0,0,0,11.7204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3091,48.00748,0,0,0,0,0,7.39738,1.09248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5C_RP_Stool,30.24706,0,0,0,0,13.98264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35333,45.5887,0,0,0,0,0,8.35253,1.47575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Cdam_Stool,26.31584,0,0,0,0,31.3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.89323,0,0,0,0,0,6.23904,1.25138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5E_NP_Stool,25.42296,0,0,0,0,18.82728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29981,46.95139,0,0,0,0,0,6.634,1.86455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5E_RP_Stool,31.39496,0,0,0,0,24.98814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24538,36.4763,0,0,0,0,0,5.68992,1.20531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Edam_Stool,22.10115,0,0,0,0,34.86092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.63177,0,0,0,0,0,5.0671,1.33906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6A_NP_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.69212,1.30788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6A_RP_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.29139,1.70861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Adam_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1981,0.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6C_NP_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.57712,2.42288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6C_RP_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.04187,1.95813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Cdam_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.77339,1.22661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6E_NP_Stool,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6E_RP_Stool,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7A_NP_Stool,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7A_RP_Stool,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Bdam_Stool,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7C_NP_Stool,0,0,0,0,0,68.21969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.43541,1.3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7C_RP_Stool,0,0,0,0,0,59.70707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.42229,1.87063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7E_NP_Stool,0,0,0,0,0,78.11534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72115,1.16351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7E_RP_Stool,0,0,0,0,0,65.21491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.60971,1.17538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Edam_Stool,0,0,0,0,0,79.91917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.08368,0.83124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16591,0,0
85_1_1_Stool,0.46455,0,0,0,0,11.29717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.33828,0,0,0,0,0,14.77764,2.12237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_1_2_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.30345,3.69655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_2_1_Stool,0.27129,0,0,0,0,22.85697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.99453,0,0,0,0,0,9.63706,2.24014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_2_2_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.22757,1.77243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_3_1_ColonWash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.36635,71.63365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_3_1_Stool,0.62927,0,0,0,0,65.19928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.52031,0,0,0,0,0,2.78524,0.8659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_3_2_Stool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.61405,1.38595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_4_1_CME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.02845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97155,0,0,0
85_4_1_Stool,0.31984,0,0,0,0,12.14739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.91305,0,0,0,0,0,10.19222,2.42749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
